Index,ZP2_Coeff,FAM159B_Coeff,PRORY_Coeff,ALK_Coeff,EXOSC6_Coeff,ERVV-1_Coeff,SLC5A11_Coeff,MEI4_Coeff,CYP17A1_Coeff,VSTM2A_Coeff,ABCC11_Coeff,TBC1D26_Coeff,MAGEB1_Coeff,VAC14_Coeff,APITD1-CORT_Coeff,ERVV-2_Coeff,STAC2_Coeff,DNAJC28_Coeff,DDX19B_Coeff,DTNB_Coeff,NTSR2_Coeff,DEFB133_Coeff,PDP2_Coeff,NECAB3_Coeff,LYZL2_Coeff,PCDH8_Coeff,SQSTM1_Coeff,GCDH_Coeff,CAPN13_Coeff,C1QL2_Coeff,ACYP2_Coeff,PIK3R2_Coeff,TBC1D3D_Coeff,GPR26_Coeff,ALDH1A2_Coeff,ASAP3_Coeff,PIK3R3_Coeff,PDE6A_Coeff,TMEM233_Coeff,LHX3_Coeff,CYP4B1_Coeff,DDX28_Coeff,TRAPPC12_Coeff,CPXCR1_Coeff,ATP6V0D1_Coeff,EPHX1_Coeff,TMEM53_Coeff,CAMP_Coeff,GATB_Coeff,SOX3_Coeff,ZIM2_Coeff,SLC5A5_Coeff,IFNB1_Coeff,DHDDS_Coeff,DDX19A_Coeff,CBR3_Coeff,ATPAF1_Coeff,ALDH4A1_Coeff,GPATCH3_Coeff,OSGIN1_Coeff,ACSL1_Coeff,PSKH2_Coeff,HSDL1_Coeff,SLC30A3_Coeff,ERP27_Coeff,NRL_Coeff,USP51_Coeff,FAM221B_Coeff,HRH3_Coeff,SGF29_Coeff,VPS11_Coeff,TEX43_Coeff,PLEKHD1_Coeff,ACR_Coeff,SPRY3_Coeff,DCT_Coeff,ZBTB8B_Coeff,REN_Coeff,ABAT_Coeff,CRHR1_Coeff,SLC38A7_Coeff,DUS2_Coeff,ACSM5_Coeff,ASIC5_Coeff,LECT1_Coeff,RNF180_Coeff,TMEM25_Coeff,DHODH_Coeff,C2orf80_Coeff,CDADC1_Coeff,VPS4A_Coeff,HAGH_Coeff,CPA5_Coeff,PEF1_Coeff,BBS5_Coeff,TMEM268_Coeff,KLB_Coeff,ANKRD30BL_Coeff,RGS7BP_Coeff,TCP10L2_Coeff,Intercept,ZP2,FAM159B,PRORY,ALK,EXOSC6,ERVV-1,SLC5A11,MEI4,CYP17A1,VSTM2A,ABCC11,TBC1D26,MAGEB1,VAC14,APITD1-CORT,ERVV-2,STAC2,DNAJC28,DDX19B,DTNB,NTSR2,DEFB133,PDP2,NECAB3,LYZL2,PCDH8,SQSTM1,GCDH,CAPN13,C1QL2,ACYP2,PIK3R2,TBC1D3D,GPR26,ALDH1A2,ASAP3,PIK3R3,PDE6A,TMEM233,LHX3,CYP4B1,DDX28,TRAPPC12,CPXCR1,ATP6V0D1,EPHX1,TMEM53,CAMP,GATB,SOX3,ZIM2,SLC5A5,IFNB1,DHDDS,DDX19A,CBR3,ATPAF1,ALDH4A1,GPATCH3,OSGIN1,ACSL1,PSKH2,HSDL1,SLC30A3,ERP27,NRL,USP51,FAM221B,HRH3,SGF29,VPS11,TEX43,PLEKHD1,ACR,SPRY3,DCT,ZBTB8B,REN,ABAT,CRHR1,SLC38A7,DUS2,ACSM5,ASIC5,LECT1,RNF180,TMEM25,DHODH,C2orf80,CDADC1,VPS4A,HAGH,CPA5,PEF1,BBS5,TMEM268,KLB,ANKRD30BL,RGS7BP,TCP10L2,OS_MONTHS,TUMOR_STAGE,SMOKING,OS_STATUS
242,7.09364E-05,7.95462E-05,5.00168E-05,3.50059E-05,1.73038E-05,3.81903E-05,4.15982E-05,3.49617E-05,2.52979E-05,1.18782E-06,3.03061E-05,1.13039E-05,4.1809E-05,8.195E-06,3.03252E-05,2.93124E-05,7.21591E-05,5.06935E-05,1.31205E-05,6.58658E-05,6.27219E-06,1.22328E-05,6.84592E-05,-5.88591E-05,2.89068E-05,4.92021E-05,-3.84557E-05,-4.47971E-05,0.000124036,0.000144824,7.65668E-05,2.76319E-05,1.61058E-05,1.37362E-05,0.000126692,0.000185203,0.000220966,1.67186E-05,9.25389E-05,1.29449E-06,-1.90904E-05,-3.81475E-05,1.873E-05,1.70789E-05,5.96902E-05,-4.60384E-05,-1.78047E-05,0.000126455,-1.25207E-05,2.80346E-06,9.09673E-06,0.000190772,1.83458E-05,3.09532E-05,2.45039E-05,-0.000177231,8.95321E-05,4.75117E-05,-6.52235E-06,-0.000205527,-5.61953E-05,2.71297E-07,3.98285E-05,2.53723E-05,0.000115904,4.15926E-05,9.92084E-05,3.41536E-05,2.22774E-06,5.44595E-05,5.20404E-05,1.21072E-05,4.44853E-05,2.12178E-05,5.31005E-05,1.74355E-05,1.855E-05,5.27144E-05,0.000108089,4.99183E-05,-3.2254E-05,-2.00445E-05,5.40649E-06,-1.33407E-05,0.000111253,0.000132786,3.73524E-05,-5.76079E-05,1.06279E-05,5.54835E-05,6.89915E-06,9.64611E-06,6.46411E-06,5.57383E-05,-4.92027E-06,0.000117323,4.05315E-05,6.07782E-06,8.25577E-05,5.4024E-06,-0.002077437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIIA,3,1
251,2.27418E-05,2.06244E-05,5.82616E-05,1.02304E-05,1.76432E-05,1.51689E-05,3.60484E-05,1.78561E-05,4.43341E-06,2.86018E-06,1.2635E-05,5.76879E-06,5.00507E-05,1.89878E-05,5.49489E-06,1.78152E-05,1.25793E-05,1.03365E-05,9.97887E-06,1.17001E-05,-1.49835E-06,5.34139E-06,2.26016E-05,2.2122E-05,1.47331E-05,7.97332E-06,5.85025E-05,1.31025E-05,4.45348E-05,3.43332E-05,-5.5515E-06,6.05733E-07,5.17852E-06,5.58612E-06,4.05119E-05,2.86201E-05,2.80867E-05,-4.33212E-06,1.35748E-05,1.17009E-06,5.5772E-05,7.09654E-06,1.11865E-05,4.69214E-06,8.64644E-06,4.18923E-05,-3.67529E-06,1.65678E-05,-1.46358E-06,1.349E-06,2.40706E-06,6.2733E-05,-1.16169E-06,5.82801E-06,1.30739E-05,2.16119E-05,2.18209E-05,1.7583E-05,5.54476E-06,5.01401E-05,1.08365E-05,1.03824E-06,2.86137E-05,4.43118E-06,-4.49663E-06,-6.96837E-06,-3.19107E-06,2.62666E-05,5.21622E-06,4.28251E-05,2.85022E-05,1.36343E-05,3.93817E-05,-2.04353E-05,3.25367E-05,8.32899E-06,8.21933E-06,5.68824E-05,3.92121E-05,3.37762E-05,5.02916E-05,1.78096E-05,3.02996E-05,9.30859E-06,0.000125829,5.26755E-05,5.00457E-05,9.14902E-06,3.91306E-06,3.77431E-05,3.96122E-05,-1.33912E-05,2.59228E-07,2.32251E-05,4.84815E-05,-3.24466E-05,5.07004E-05,9.16654E-06,2.33745E-05,9.32189E-06,0.001783531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIIA,2,1
254,0.000840789,0.000741104,-0.002247799,-0.003836656,0.000672551,0.000455684,0.000344894,-0.000387462,8.98346E-06,-0.000651792,2.51737E-05,-0.000460861,-0.009376791,-0.000667575,-9.37351E-05,-9.17747E-05,0.001176838,0.001655251,0.00142993,0.001108227,-0.0005534,-0.000455736,-0.000353526,0.00774283,-0.000135511,0.000354422,0.001542112,0.000338351,0.010002761,0.002901389,-0.000456903,-0.000434474,-0.000388239,-0.003747078,0.001843452,0.004752655,0.003386732,-0.000287768,-0.006984764,-0.000605432,0.01115283,0.000139278,0.001144345,-0.000394397,0.00164247,0.008350311,0.003603019,0.002024374,-0.001447425,-0.000560578,-0.000528053,0.00304212,-0.000479301,0.001196453,-0.001185075,0.003868123,0.001636367,0.00241229,-0.000868174,0.000179381,0.001743094,-0.000659319,-0.000573023,-0.000193283,0.007610064,0.000817262,7.72345E-05,0.00011709,-0.000697599,0.00028434,-0.000516341,-0.000670458,0.000228241,-0.000160632,0.000579851,-0.000873492,-0.000359217,0.0011021,0.002907537,0.00033231,0.000759449,0.000443335,0.000279613,-0.00035143,0.002939966,-9.53676E-05,0.000410616,0.001065065,-0.000493698,0.00094737,0.000922808,0.004784689,-0.000586808,0.000162236,0.001344566,0.001430149,0.00041352,-0.000582053,0.000715157,-0.000573953,-0.104768049,-0.009323748,-0.008976953,0.019178847,0.033764544,-0.008293244,-0.004599759,-0.004280064,0.002538635,-0.0011748,0.005463579,-0.001311039,0.003665064,0.085045312,0.005244137,0.0006983,-0.000171938,-0.012887497,-0.01652639,-0.014888484,-0.011044398,0.004566107,0.003571836,0.002834787,-0.070547787,8.63E-05,-0.004576613,-0.015880339,-0.004466866,-0.093868198,-0.030667362,0.002667689,0.003579049,0.002972963,0.033934918,-0.02141434,-0.045716663,-0.032716899,0.002282031,0.062476144,0.005145375,-0.106916659,-0.001943029,-0.010752241,0.002995351,-0.017518526,-0.076820127,-0.034005756,-0.019467232,0.013218465,0.005195702,0.004245255,-0.031048391,0.003738912,-0.012164541,0.010174872,-0.040725413,-0.016222824,-0.023036937,0.006969204,-0.004850745,-0.016680258,0.005590305,0.005717255,0.001255709,-0.073805367,-0.00856551,-0.002775575,-0.000944559,0.005926093,-0.003745617,0.004223346,0.005497817,-0.00327827,0.000689566,-0.006865891,0.007366931,0.002526076,-0.009752715,-0.028996829,-0.003372274,-0.008342931,-0.004327128,-0.003040032,0.00247659,-0.03090582,0.001369378,-0.00411646,-0.009864748,0.003886495,-0.009011461,-0.009078451,-0.044732188,0.004852212,-0.002439865,-0.012462059,-0.014212827,-0.005389077,0.004854327,-0.00604134,0.004757359,-0.147875141,Stage IIIA,2,1
264,0.001673741,0.00215908,0.001413435,0.001338661,0.00144815,0.001371951,0.001068536,0.000934521,-5.68309E-05,-7.27395E-05,0.000596452,0.000147797,0.0011525,0.001451081,0.000656714,0.000750488,0.002488013,0.002583646,0.000336391,0.002100902,5.82647E-05,0.000203488,0.001537358,0.002606445,0.000712691,0.001336338,0.001784376,0.000464019,0.003646885,-0.002117368,0.000789996,0.000900778,0.000328854,0.000244052,-0.002644973,0.005334091,0.006223858,0.000438977,0.002355962,-2.62637E-05,0.005119553,0.000662552,0.000640771,-0.000238303,0.001890707,0.003536511,0.002945583,0.003142921,0.000527792,-8.99913E-05,0.000105171,0.005224658,0.000261065,0.001261252,0.001303057,0.006197649,0.002245989,0.002517483,0.002045312,0.003736411,0.002082861,-9.12312E-05,-0.000216357,-0.000609218,0.003974801,0.000207427,0.000734258,0.000172719,-0.000178027,0.000524624,0.001782956,0.000179693,0.000660243,0.000421641,0.001095275,0.000118935,0.00032586,0.000403792,0.001665314,-0.000415341,0.000630761,0.001333453,-0.00055207,0.000289723,0.001881094,-0.000207785,0.000630147,0.001294402,-8.05593E-05,0.001384552,0.001073921,0.000978913,-0.00023366,0.001761643,0.00094372,0.003335397,-0.002070715,1.26679E-05,6.24239E-05,-0.000145349,-0.129698656,-0.01437589,-0.015448629,-0.009549539,-0.009039604,-0.010914726,-0.009047834,-0.009067735,-0.00626025,-0.004786456,0.000545262,-0.003387247,-0.00126953,-0.007791198,-0.014218545,-0.006809929,-0.005141257,-0.016456048,-0.016151111,-0.002102847,-0.034487021,-0.000360333,-0.001363602,-0.022311825,-0.04345294,-0.004880729,-0.009585794,-0.040036349,-0.012224101,-0.026165281,-0.035609208,-0.01377006,-0.008509688,-0.002229572,-0.001610336,-0.028718676,-0.050706735,-0.048339189,-0.003315202,-0.016174048,0.000224178,-0.048711036,0.001131562,-0.003943778,0.001704871,-0.019418745,-0.053337717,-0.014541272,-0.021764636,0.00162461,0.00027496,-0.000684088,-0.03535768,-0.001472023,-0.007654964,-0.009739022,-0.03136128,-0.021659566,-0.02136886,-0.020397917,-0.040198634,-0.033072509,0.000673134,-0.011950855,-0.00336931,-0.055258228,-0.00908313,-0.012530039,-0.005138906,0.00036915,-0.013846774,-0.007354113,-0.001198738,-0.007847968,-0.001922828,-0.014766305,-0.002636377,-0.002553442,-0.012774094,-0.027188002,-0.007993448,-0.013925529,-0.010632362,-0.000506094,-0.002102635,-0.035772828,-0.020705066,-0.006180709,-0.002934078,-0.001046095,-0.01249226,-0.015414118,-0.016656477,0.0027736,-0.014845217,-0.012353362,-0.028724956,-0.007524914,-0.000244036,-0.014756013,-0.00016735,-0.145712896,Stage IIIA,4,1
265,0.001081718,0.001085151,0.000810866,0.000712463,0.000773556,0.000723629,0.000696359,0.000563118,0.000317114,5.08142E-05,0.000540735,0.000149831,0.00067904,0.000897848,0.000319699,0.000444604,0.001301975,0.000436251,0.000300349,0.001059399,0.000118438,0.000194377,0.000439688,0.000786596,0.000376429,0.000758463,0.001256396,0.000403846,0.00388296,0.002377411,0.000481813,0.000423648,0.000255421,0.000212073,0.002106174,0.000518902,0.001517481,0.000233943,0.000127485,7.24459E-05,-0.002164404,0.000542156,-9.45307E-06,0.000171406,0.000476967,0.001360625,0.000784897,0.001397659,0.00034084,4.76586E-05,0.00010658,0.000233297,0.000222544,0.000657265,0.000220202,0.003355545,0.000428153,0.000623242,0.000873282,0.002869164,0.002092551,2.71091E-05,0.000473415,0.000150316,0.001339346,0.000374055,0.000525319,0.00033063,-1.91703E-05,-6.76725E-05,0.000770051,0.000172667,0.000439761,0.000171941,0.000524406,0.000262441,5.01636E-05,0.000696435,-0.001392604,0.000685373,0.001029908,0.000242257,0.000328736,0.000296625,0.001624848,-0.000317224,-0.000171716,0.000597137,0.000112445,0.000162229,0.000383726,-0.000781934,4.95462E-05,0.000290027,0.000342858,0.000256574,0.000280352,0.000105982,0.000240168,7.81969E-05,-0.044662787,-0.015598753,-0.016708635,-0.01239998,-0.00459976,-0.014945991,-0.008662006,-0.003431144,-0.00906115,-0.007846942,-0.001279329,-0.000866313,-0.003278543,-0.010462954,-0.012212037,-0.007158025,-0.001315051,-0.017437485,-0.018475371,-0.003449032,-0.021139006,-0.002276952,-0.003382174,-0.014224149,-0.005804176,-0.00289548,-0.01243992,0.007984672,-0.008116659,-0.025141901,-0.041442168,-0.002593887,-0.001291245,-0.004336146,-0.003745119,-0.032548133,-0.033809524,-0.027787078,-0.004431109,-0.025383331,-0.001633042,-0.043900814,0.002132728,0.006226681,-0.001782569,0.001025855,0.014034057,0.011886485,-0.020922072,3.4E-05,-0.001577099,-0.001761567,-0.033156259,-0.004292659,-0.018702723,-0.007786586,0.077781759,-0.003224849,-0.013528832,-0.017511811,0.053680902,-0.006686143,-0.001138463,-0.004163258,-0.005652723,0.011228071,-0.004887342,-0.009094558,-0.000298801,-0.001473338,-0.015987058,-0.01188517,-0.003200557,-0.009748173,-0.003652492,-0.001699363,-0.002864522,-0.004595829,-0.022909422,-0.031018672,-0.011101187,0.005521934,-0.005249246,-0.002488189,0.003490944,-0.040947288,-0.024603378,-0.05240579,0.003739409,-0.003032402,-0.011972669,-0.013612347,-0.011639375,-0.001573993,-0.027896025,-0.008228653,-0.016339643,-0.012444164,-0.002148837,-0.017481155,-0.002064357,-0.137880003,Stage IIIA,4,1
277,5.76505E-06,5.85615E-06,4.45326E-06,4.23115E-06,-3.26744E-06,4.04814E-06,5.25971E-06,3.93158E-06,3.30704E-06,-1.99669E-06,3.93012E-06,2.99701E-06,4.3797E-06,4.48231E-06,-1.96499E-06,4.07708E-06,7.19842E-06,-1.37409E-06,-2.23809E-06,4.86484E-06,1.04091E-06,3.96185E-06,-8.01648E-07,-4.80984E-06,3.76204E-06,4.52644E-06,1.3866E-05,8.27737E-06,9.73608E-06,7.07934E-06,6.74045E-06,1.02473E-06,4.85246E-06,4.17522E-06,1.35153E-05,-4.30982E-07,-3.10997E-06,5.25067E-06,1.23303E-05,-2.55876E-07,3.40733E-05,4.00902E-06,-2.35035E-06,4.81317E-06,8.57013E-06,-2.9616E-06,3.11476E-06,1.31878E-05,6.3739E-06,2.14413E-06,3.96601E-06,1.07086E-05,5.63329E-06,4.75201E-07,1.58372E-06,-3.69295E-06,6.21769E-06,4.74754E-07,-3.47289E-06,-2.02837E-05,2.05466E-05,1.90514E-06,-2.37042E-06,6.36575E-06,3.21104E-06,8.01274E-06,1.97719E-05,6.14653E-06,-1.06591E-06,3.50196E-06,3.48694E-06,5.21572E-06,9.91606E-06,6.23761E-06,4.56232E-06,3.77545E-06,4.24848E-06,1.94223E-05,1.23777E-05,1.18578E-05,1.21372E-05,1.01993E-05,1.24024E-05,5.00474E-06,1.88897E-05,2.87512E-05,8.03939E-06,7.01298E-06,4.8838E-06,8.17711E-06,1.13415E-06,1.48287E-05,-3.6669E-06,3.5133E-06,6.56602E-06,-1.03661E-05,7.40314E-06,3.45921E-06,1.8028E-05,-9.12454E-07,-0.000214023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIIA,4,0
282,-4.71447E-07,-5.18202E-07,-3.43313E-07,-2.6898E-07,-1.77997E-08,-3.32158E-07,1.82311E-08,-1.97492E-07,6.50116E-08,5.10993E-08,-8.91936E-08,4.14913E-08,-2.46327E-07,-2.13741E-07,2.01713E-07,-1.53711E-07,-2.2904E-07,4.60482E-07,-4.15196E-08,6.83897E-09,4.04946E-08,1.33806E-08,-7.91092E-09,-4.75234E-08,-1.43441E-07,-2.89446E-07,2.04189E-08,3.16007E-07,-2.73835E-07,-1.24154E-08,8.83799E-08,-1.38939E-08,-2.52619E-08,5.27061E-09,-3.96341E-07,2.46253E-07,-4.86753E-08,-1.38631E-08,-5.52629E-08,2.65288E-07,3.54165E-06,1.06887E-07,5.1779E-08,-1.24332E-08,3.80861E-07,5.46635E-07,-1.6818E-07,-2.73814E-07,1.61349E-08,1.08674E-07,3.22294E-08,-1.13199E-06,-2.52682E-08,2.64169E-07,1.41058E-07,-5.43351E-07,-4.75923E-08,3.77427E-07,1.96774E-07,-1.15123E-08,-6.19413E-07,5.02956E-08,3.45275E-07,4.05611E-07,3.63725E-07,8.44116E-09,5.19746E-07,4.63025E-08,4.8519E-08,8.31581E-07,-2.9013E-08,1.6793E-08,-2.65083E-07,-1.01026E-07,-1.15173E-07,-1.44704E-07,4.70083E-08,1.3749E-07,3.38718E-07,-1.98611E-07,-5.45771E-07,-3.61741E-08,1.88508E-07,-1.30065E-08,-1.01438E-06,1.24294E-07,3.58141E-07,3.13543E-07,3.74745E-08,2.16394E-07,2.29023E-07,3.2285E-07,1.56868E-08,5.05141E-07,1.94541E-07,-9.63815E-08,3.83911E-07,4.05373E-08,-2.63297E-07,4.71918E-08,-1.74261E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIIA,3,0
297,0.001251782,0.001306442,0.000879424,0.000221132,0.001316791,0.000476965,0.000860092,0.000615246,0.000392033,6.82966E-05,0.000553027,0.000207696,0.000738929,0.00109571,0.000332551,0.000480774,0.001432484,0.000749976,0.001001772,0.000624304,0.0001063,0.000225965,0.000762261,0.001555359,0.000507457,0.000832646,0.002094881,0.000705782,0.005522651,0.001521932,0.000438634,0.000331878,0.000274434,0.000245382,0.002798453,0.001985162,0.00152977,0.000300829,0.000801034,8.02002E-05,0.004689501,0.000588543,0.000752649,0.000238529,0.000890347,0.001714767,0.000346969,0.000475329,0.000563248,9.4576E-05,0.000160086,0.00133965,0.000207933,0.001049592,0.001112732,0.00112506,0.000991638,0.001994391,0.00108083,0.003763262,0.000366697,6.28406E-05,0.001168491,0.000353123,0.001738102,-8.49789E-05,0.00093196,4.15631E-05,8.12085E-05,0.000628875,0.001107336,0.00021246,0.00060785,0.000355213,0.000770839,0.000221511,0.000281176,0.001315742,0.000902784,0.00071562,0.001270201,0.000863605,-0.000148217,0.000288071,0.0027975,0.000750051,0.001617821,0.001089625,0.000185354,0.000282373,0.000975642,0.00090315,-0.000112984,0.000555818,0.000224754,0.000200059,0.000870344,0.0001309,0.000936034,0.000124377,-0.044213463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIIA,3,0
309,0.001334651,0.001550522,0.000653403,0.000683453,-0.000538305,0.000626665,0.000134282,0.000228301,0.000169112,-0.000749878,-0.000352424,-0.000525938,0.000404458,-0.000294779,-0.001305496,-0.000940063,-0.002823055,0.001963575,-0.000100864,0.002495623,-0.000623923,-0.000482541,0.002308537,0.001724881,7.81392E-06,0.00062563,0.002724128,0.001396408,0.011776798,0.004167145,-0.001845544,-0.000446399,-0.000377684,-0.000426749,0.004956681,0.001214307,0.002844304,-0.000509995,0.001590334,-0.000713423,0.013641966,-0.001727226,-0.001649173,-0.000397558,0.003534268,-0.000151356,-0.000673441,0.00175287,-0.002605983,-0.000701236,-0.000569536,0.003310629,-0.000363992,0.004749447,0.00175823,-0.007014978,-0.001460366,0.002655053,0.000698838,-0.003382269,0.007911676,-0.000758165,0.002651709,-0.000191178,0.006355854,-0.00051406,0.00269158,-0.000130972,-0.00071696,-0.001242885,-8.48184E-05,-0.000496623,0.000347989,-0.000184253,0.001187067,-0.000287517,-0.000322945,0.001802514,0.003550774,0.00048364,-0.000592783,-0.00023557,8.8404E-05,-0.000454867,0.004212578,0.00328281,0.000276662,0.000724752,-0.000568784,0.001448562,-0.000673028,-0.001285278,-0.001091051,-0.001910887,0.002124826,0.003910876,0.001039916,-0.000626226,0.001584019,-0.000654049,-0.135203629,-0.009823018,-0.011406537,-0.004833633,-0.005060253,0.004118077,-0.004637109,-0.000953476,-0.001700421,-0.001250462,0.005602168,0.002728182,0.003949086,-0.003015896,0.002291483,0.009699445,0.007018222,0.020901342,-0.01447364,0.000873704,-0.01836428,0.004665983,0.003628824,-0.017017304,-0.012658559,-7.11E-06,-0.004871113,-0.021001735,-0.01078431,-0.088352433,-0.031258316,0.01396315,0.003418077,0.002906244,0.003288231,-0.037482484,-0.009141809,-0.021454005,0.00391786,-0.012033992,0.005454424,-0.101977938,0.013079163,0.012492808,0.003027472,-0.026526645,0.001263623,0.005135791,-0.013129754,0.019639136,0.005322736,0.004331291,-0.024794509,0.00277441,-0.035666109,-0.013174255,0.052577539,0.01100582,-0.019872056,-0.005217327,0.025489481,-0.059146613,0.00573436,-0.01985197,0.001482988,-0.0473944,0.003930991,-0.020146034,0.001033084,0.005420107,0.009399569,0.000660216,0.003799257,-0.002583967,0.001444831,-0.008952308,0.00221836,0.002487556,-0.013572404,-0.026813264,-0.003614825,0.004521951,0.001868731,-0.000670105,0.003485233,-0.031641382,-0.024665907,-0.002033955,-0.00547088,0.004352528,-0.01094121,0.005188789,0.009880213,0.008323781,0.014580032,-0.016126932,-0.029537407,-0.007818952,0.004786208,-0.011943126,0.004996905,-0.141644132,Stage IIIA,4,1
318,4.26276E-06,5.20883E-06,3.72309E-06,-1.6147E-06,4.66755E-06,3.86983E-06,4.20088E-06,3.58172E-06,-5.7681E-06,-3.73302E-07,3.89429E-06,-3.49154E-07,3.73653E-06,2.42605E-06,2.76601E-06,3.63578E-06,5.5644E-06,3.41564E-06,1.95312E-06,2.51501E-06,1.21251E-06,2.95858E-06,2.9101E-07,-2.7023E-06,3.27165E-06,3.87208E-06,8.20165E-06,6.25597E-06,7.1896E-06,8.75021E-06,-1.60192E-06,4.11345E-06,2.71593E-06,3.52386E-06,-8.51351E-06,-5.65081E-06,-1.15897E-05,-1.15123E-06,3.28296E-06,1.95787E-07,-0.000128616,1.21109E-05,6.96115E-06,3.8675E-06,-2.05264E-05,-1.0578E-05,1.34661E-05,-5.21673E-06,8.28755E-06,-5.35166E-07,1.16042E-06,3.90458E-05,3.89177E-06,1.28298E-05,3.47557E-06,5.06828E-05,1.05617E-05,1.1502E-05,6.35303E-06,-2.45135E-06,-3.30532E-05,-5.24501E-07,1.07613E-05,4.77838E-06,3.15825E-05,6.14721E-06,8.6586E-07,6.13113E-06,-1.1368E-06,4.18018E-06,-6.48652E-07,2.4599E-06,1.03343E-05,-9.46089E-06,9.53374E-06,3.76872E-06,3.93889E-06,-7.4947E-08,2.6459E-06,1.35114E-05,2.24976E-05,1.31557E-05,-2.32381E-05,4.4434E-06,4.92497E-05,-1.80966E-05,-7.47606E-06,6.07488E-06,2.14822E-06,-1.54042E-05,1.30475E-06,-1.03397E-05,1.07566E-06,-1.5156E-05,6.0157E-06,-5.31725E-06,-2.17996E-05,9.03879E-07,1.11977E-05,4.59523E-07,-0.000173413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stage IIIA,4,0
